# NedoTokenizer 20 GB candidate vocabulary
# NDSRF004 / RootSuffixByteBpe / max_token_bytes=48 / min_frequency=100
# columns: id	type	text	hex
25321	learned	" children"	20 63 68 69 6C 64 72 65 6E
25322	learned	" yiğit"	20 79 69 C4 9F 69 74
25323	learned	"İYAR"	C4 B0 59 41 52
25324	learned	" Uzunluk"	20 55 7A 75 6E 6C 75 6B
25325	learned	" Kıdem"	20 4B C4 B1 64 65 6D
25326	learned	".01.2018"	2E 30 31 2E 32 30 31 38
25327	learned	"sî"	73 C3 AE
25328	learned	" âdet"	20 C3 A2 64 65 74
25329	learned	" patients"	20 70 61 74 69 65 6E 74 73
25330	learned	" meçhul"	20 6D 65 C3 A7 68 75 6C
25331	learned	"suç"	73 75 C3 A7
25332	learned	" Mul"	20 4D 75 6C
25333	learned	"Gol"	47 6F 6C
25334	learned	"arenk"	61 72 65 6E 6B
25335	learned	"leep"	6C 65 65 70
25336	learned	"araba"	61 72 61 62 61
25337	learned	" Hâ"	20 48 C3 A2
25338	learned	" Adaptör"	20 41 64 61 70 74 C3 B6 72
25339	learned	"301"	33 30 31
25340	learned	" Total"	20 54 6F 74 61 6C
25341	learned	" TTK"	20 54 54 4B
25342	learned	" Fot"	20 46 6F 74
25343	learned	"partial_"	70 61 72 74 69 61 6C 5F
25344	learned	"lıklarına"	6C C4 B1 6B 6C 61 72 C4 B1 6E 61
25345	learned	"189"	31 38 39
25346	learned	"actory"	61 63 74 6F 72 79
25347	learned	" ustalık"	20 75 73 74 61 6C C4 B1 6B
25348	learned	" Karanlık"	20 4B 61 72 61 6E 6C C4 B1 6B
25349	learned	"afi"	61 66 69
25350	learned	" Esnek"	20 45 73 6E 65 6B
25351	learned	"ialis"	69 61 6C 69 73
25352	learned	"■"	E2 96 A0
25353	learned	"kesin"	6B 65 73 69 6E
25354	learned	" TM"	20 54 4D
25355	learned	" sof"	20 73 6F 66
25356	learned	" Francisco"	20 46 72 61 6E 63 69 73 63 6F
25357	learned	" Now"	20 4E 6F 77
25358	learned	"LINE"	4C 49 4E 45
25359	learned	" manipülasyon"	20 6D 61 6E 69 70 C3 BC 6C 61 73 79 6F 6E
25360	learned	"otes"	6F 74 65 73
25361	learned	" Alek"	20 41 6C 65 6B
25362	learned	" Cru"	20 43 72 75
25363	learned	"ynamic"	79 6E 61 6D 69 63
25364	learned	"āt"	C4 81 74
25365	learned	"Düğün"	44 C3 BC C4 9F C3 BC 6E
25366	learned	"PV"	50 56
25367	learned	"tıklarında"	74 C4 B1 6B 6C 61 72 C4 B1 6E 64 61
25368	learned	"vakya"	76 61 6B 79 61
25369	learned	".08.2016"	2E 30 38 2E 32 30 31 36
25370	learned	" FİN"	20 46 C4 B0 4E
25371	learned	" kabr"	20 6B 61 62 72
25372	learned	"BAKIR"	42 41 4B 49 52
25373	learned	"rsak"	72 73 61 6B
25374	learned	"deyken"	64 65 79 6B 65 6E
25375	learned	"uploads"	75 70 6C 6F 61 64 73
25376	learned	"miþ"	6D 69 C3 BE
25377	learned	" Mehdi"	20 4D 65 68 64 69
25378	learned	"x4"	78 34
25379	learned	" çeker"	20 C3 A7 65 6B 65 72
25380	learned	"Stor"	53 74 6F 72
25381	learned	" okun"	20 6F 6B 75 6E
25382	learned	" hiza"	20 68 69 7A 61
25383	learned	" Lale"	20 4C 61 6C 65
25384	learned	" yalı"	20 79 61 6C C4 B1
25385	learned	"Bö"	42 C3 B6
25386	learned	" could"	20 63 6F 75 6C 64
25387	learned	"illem"	69 6C 6C 65 6D
25388	learned	" AİLE"	20 41 C4 B0 4C 45
25389	learned	"Manager"	4D 61 6E 61 67 65 72
25390	learned	" dürtü"	20 64 C3 BC 72 74 C3 BC
25391	learned	" soyutla"	20 73 6F 79 75 74 6C 61
25392	learned	"het"	68 65 74
25393	learned	" Sac"	20 53 61 63
25394	learned	" User"	20 55 73 65 72
25395	learned	" membran"	20 6D 65 6D 62 72 61 6E
25396	learned	" husumet"	20 68 75 73 75 6D 65 74
25397	learned	"-O"	2D 4F
25398	learned	" Bull"	20 42 75 6C 6C
25399	learned	"kılıç"	6B C4 B1 6C C4 B1 C3 A7
25400	learned	"trik"	74 72 69 6B
25401	learned	" İlim"	20 C4 B0 6C 69 6D
25402	learned	" ins"	20 69 6E 73
25403	learned	" öze"	20 C3 B6 7A 65
25404	learned	" sâ"	20 73 C3 A2
25405	learned	" Bora"	20 42 6F 72 61
25406	learned	"Cloud"	43 6C 6F 75 64
25407	learned	"lemen"	6C 65 6D 65 6E
25408	learned	"vanta"	76 61 6E 74 61
25409	learned	" RF"	20 52 46
25410	learned	" Mos"	20 4D 6F 73
25411	learned	"igment"	69 67 6D 65 6E 74
25412	learned	" Vo"	20 56 6F
25413	learned	"âret"	C3 A2 72 65 74
25414	learned	"parmak"	70 61 72 6D 61 6B
25415	learned	"bug"	62 75 67
25416	learned	" Sendrom"	20 53 65 6E 64 72 6F 6D
25417	learned	" LİMİT"	20 4C C4 B0 4D C4 B0 54
25418	learned	"I_"	49 5F
25419	learned	" 167"	20 31 36 37
25420	learned	" Yasak"	20 59 61 73 61 6B
25421	learned	"Gümrük"	47 C3 BC 6D 72 C3 BC 6B
25422	learned	""	C2 80
25423	learned	" Whit"	20 57 68 69 74
25424	learned	"ekin"	65 6B 69 6E
25425	learned	" çiftliğ"	20 C3 A7 69 66 74 6C 69 C4 9F
25426	learned	"tekrar"	74 65 6B 72 61 72
25427	learned	"ahhüd"	61 68 68 C3 BC 64
25428	learned	" Case"	20 43 61 73 65
25429	learned	" Arıt"	20 41 72 C4 B1 74
25430	learned	" Hande"	20 48 61 6E 64 65
25431	learned	"Mühendis"	4D C3 BC 68 65 6E 64 69 73
25432	learned	"\x20\xE0\xA4"	20 E0 A4
25433	learned	"uzay"	75 7A 61 79
25434	learned	" VM"	20 56 4D
25435	learned	" mürekkep"	20 6D C3 BC 72 65 6B 6B 65 70
25436	learned	"Kadir"	4B 61 64 69 72
25437	learned	"INS"	49 4E 53
25438	learned	" Keçiören"	20 4B 65 C3 A7 69 C3 B6 72 65 6E
25439	learned	" Kuram"	20 4B 75 72 61 6D
25440	learned	" 2500"	20 32 35 30 30
25441	learned	" Beraber"	20 42 65 72 61 62 65 72
25442	learned	"Kör"	4B C3 B6 72
25443	learned	"çev"	C3 A7 65 76
25444	learned	"āz"	C4 81 7A
25445	learned	" Kamer"	20 4B 61 6D 65 72
25446	learned	"ropik"	72 6F 70 69 6B
25447	learned	" GÖRÜŞ"	20 47 C3 96 52 C3 9C C5 9E
25448	learned	"197"	31 39 37
25449	learned	" 162"	20 31 36 32
25450	learned	"mate"	6D 61 74 65
25451	learned	" fıstık"	20 66 C4 B1 73 74 C4 B1 6B
25452	learned	" account"	20 61 63 63 6F 75 6E 74
25453	learned	"tasonu"	74 61 73 6F 6E 75
25454	learned	" aln"	20 61 6C 6E
25455	learned	"Emin"	45 6D 69 6E
25456	learned	" ME"	20 4D 45
25457	learned	"selliği"	73 65 6C 6C 69 C4 9F 69
25458	learned	" Gauss"	20 47 61 75 73 73
25459	learned	"ılamadı"	C4 B1 6C 61 6D 61 64 C4 B1
25460	learned	",03"	2C 30 33
25461	learned	" Laptop"	20 4C 61 70 74 6F 70
25462	learned	" sonuncu"	20 73 6F 6E 75 6E 63 75
25463	learned	"gilim"	67 69 6C 69 6D
25464	learned	"edIn"	65 64 49 6E
25465	learned	" Gec"	20 47 65 63
25466	learned	"ancial"	61 6E 63 69 61 6C
25467	learned	"urtalık"	75 72 74 61 6C C4 B1 6B
25468	learned	" uydurma"	20 75 79 64 75 72 6D 61
25469	learned	" Psikolog"	20 50 73 69 6B 6F 6C 6F 67
25470	learned	" cafe"	20 63 61 66 65
25471	learned	"rency"	72 65 6E 63 79
25472	learned	" Mario"	20 4D 61 72 69 6F
25473	learned	"196"	31 39 36
25474	learned	" merhum"	20 6D 65 72 68 75 6D
25475	learned	"attr"	61 74 74 72
25476	learned	".03.2019"	2E 30 33 2E 32 30 31 39
25477	learned	"Transfer"	54 72 61 6E 73 66 65 72
25478	learned	"\xE6\x9C"	E6 9C
25479	learned	"mızla"	6D C4 B1 7A 6C 61
25480	learned	" yardımlaş"	20 79 61 72 64 C4 B1 6D 6C 61 C5 9F
25481	learned	" PlayStation"	20 50 6C 61 79 53 74 61 74 69 6F 6E
25482	learned	"lamak"	6C 61 6D 61 6B
25483	learned	" TCMB"	20 54 43 4D 42
25484	learned	" Phone"	20 50 68 6F 6E 65
25485	learned	"-e"	2D 65
25486	learned	" Güner"	20 47 C3 BC 6E 65 72
25487	learned	" Mayo"	20 4D 61 79 6F
25488	learned	"icem"	69 63 65 6D
25489	learned	" Damar"	20 44 61 6D 61 72
25490	learned	" şanzıman"	20 C5 9F 61 6E 7A C4 B1 6D 61 6E
25491	learned	" means"	20 6D 65 61 6E 73
25492	learned	"How"	48 6F 77
25493	learned	"lığım"	6C C4 B1 C4 9F C4 B1 6D
25494	learned	"multicolumn"	6D 75 6C 74 69 63 6F 6C 75 6D 6E
25495	learned	"Ulaş"	55 6C 61 C5 9F
25496	learned	" farklı"	20 66 61 72 6B 6C C4 B1
25497	learned	"öreğ"	C3 B6 72 65 C4 9F
25498	learned	"amid"	61 6D 69 64
25499	learned	"Sony"	53 6F 6E 79
25500	learned	" dilen"	20 64 69 6C 65 6E
25501	learned	"ttıkları"	74 74 C4 B1 6B 6C 61 72 C4 B1
25502	learned	" yayılım"	20 79 61 79 C4 B1 6C C4 B1 6D
25503	learned	" İncil"	20 C4 B0 6E 63 69 6C
25504	learned	" vesayet"	20 76 65 73 61 79 65 74
25505	learned	" terms"	20 74 65 72 6D 73
25506	learned	" Arsa"	20 41 72 73 61
25507	learned	" Şeffaf"	20 C5 9E 65 66 66 61 66
25508	learned	"245"	32 34 35
25509	learned	" Steam"	20 53 74 65 61 6D
25510	learned	"Lar"	4C 61 72
25511	learned	"saydım"	73 61 79 64 C4 B1 6D
25512	learned	"ious"	69 6F 75 73
25513	learned	" kısacası"	20 6B C4 B1 73 61 63 61 73 C4 B1
25514	learned	" ikon"	20 69 6B 6F 6E
25515	learned	" ETKİ"	20 45 54 4B C4 B0
25516	learned	"çar"	C3 A7 61 72
25517	learned	"_no"	5F 6E 6F
25518	learned	" context"	20 63 6F 6E 74 65 78 74
25519	learned	" müzikal"	20 6D C3 BC 7A 69 6B 61 6C
25520	learned	"Your"	59 6F 75 72
25521	learned	"cing"	63 69 6E 67
25522	learned	" 161"	20 31 36 31
25523	learned	"Related"	52 65 6C 61 74 65 64
25524	learned	" vurgul"	20 76 75 72 67 75 6C
25525	learned	"L_"	4C 5F
25526	learned	" berbat"	20 62 65 72 62 61 74
25527	learned	" Mr"	20 4D 72
25528	learned	"olist"	6F 6C 69 73 74
25529	learned	" Tosun"	20 54 6F 73 75 6E
25530	learned	" Nep"	20 4E 65 70
25531	learned	"s2"	73 32
25532	learned	" pancar"	20 70 61 6E 63 61 72
25533	learned	" Kıv"	20 4B C4 B1 76
25534	learned	".05.2019"	2E 30 35 2E 32 30 31 39
25535	learned	" Belgesel"	20 42 65 6C 67 65 73 65 6C
25536	learned	"medin"	6D 65 64 69 6E
25537	learned	"TÜİK"	54 C3 9C C4 B0 4B
25538	learned	" 173"	20 31 37 33
25539	learned	"üstün"	C3 BC 73 74 C3 BC 6E
25540	learned	"750"	37 35 30
25541	learned	"usan"	75 73 61 6E
25542	learned	" Must"	20 4D 75 73 74
25543	learned	" Sınırsız"	20 53 C4 B1 6E C4 B1 72 73 C4 B1 7A
25544	learned	" kak"	20 6B 61 6B
25545	learned	" sözkonusu"	20 73 C3 B6 7A 6B 6F 6E 75 73 75
25546	learned	"çular"	C3 A7 75 6C 61 72
25547	learned	" arkada"	20 61 72 6B 61 64 61
25548	learned	"Arda"	41 72 64 61
25549	learned	"scope"	73 63 6F 70 65
25550	learned	"weight"	77 65 69 67 68 74
25551	learned	" Özbekistan"	20 C3 96 7A 62 65 6B 69 73 74 61 6E
25552	learned	" graf"	20 67 72 61 66
25553	learned	"ab-ı"	61 62 2D C4 B1
25554	learned	"yang"	79 61 6E 67
25555	learned	" JS"	20 4A 53
25556	learned	" Etraf"	20 45 74 72 61 66
25557	learned	" kayyum"	20 6B 61 79 79 75 6D
25558	learned	"MMOB"	4D 4D 4F 42
25559	learned	" College"	20 43 6F 6C 6C 65 67 65
25560	learned	"vador"	76 61 64 6F 72
25561	learned	"latif"	6C 61 74 69 66
25562	learned	" Darı"	20 44 61 72 C4 B1
25563	learned	" Biçim"	20 42 69 C3 A7 69 6D
25564	learned	"eceğimizi"	65 63 65 C4 9F 69 6D 69 7A 69
25565	learned	" Young"	20 59 6F 75 6E 67
25566	learned	" amino"	20 61 6D 69 6E 6F
25567	learned	"layın"	6C 61 79 C4 B1 6E
25568	learned	" dörd"	20 64 C3 B6 72 64
25569	learned	" Taksi"	20 54 61 6B 73 69
25570	learned	"Sözleşme"	53 C3 B6 7A 6C 65 C5 9F 6D 65
25571	learned	".09.2019"	2E 30 39 2E 32 30 31 39
25572	learned	"186"	31 38 36
25573	learned	" faşist"	20 66 61 C5 9F 69 73 74
25574	learned	"خ"	D8 AE
25575	learned	"atırla"	61 74 C4 B1 72 6C 61
25576	learned	"lýk"	6C C3 BD 6B
25577	learned	"ERSONEL"	45 52 53 4F 4E 45 4C
25578	learned	"akis"	61 6B 69 73
25579	learned	"tb"	74 62
25580	learned	"LEŞTİR"	4C 45 C5 9E 54 C4 B0 52
25581	learned	" hizala"	20 68 69 7A 61 6C 61
25582	learned	"Il"	49 6C
25583	learned	" Yarışması"	20 59 61 72 C4 B1 C5 9F 6D 61 73 C4 B1
25584	learned	" Cha"	20 43 68 61
25585	learned	" Mülkiyet"	20 4D C3 BC 6C 6B 69 79 65 74
25586	learned	" ebed"	20 65 62 65 64
25587	learned	" Cafer"	20 43 61 66 65 72
25588	learned	" 1959"	20 31 39 35 39
25589	learned	" secde"	20 73 65 63 64 65
25590	learned	"ttılar"	74 74 C4 B1 6C 61 72
25591	learned	" gradyan"	20 67 72 61 64 79 61 6E
25592	learned	" önems"	20 C3 B6 6E 65 6D 73
25593	learned	"223"	32 32 33
25594	learned	"calar"	63 61 6C 61 72
25595	learned	" İnanç"	20 C4 B0 6E 61 6E C3 A7
25596	learned	" fraksiyon"	20 66 72 61 6B 73 69 79 6F 6E
25597	learned	" mevcud"	20 6D 65 76 63 75 64
25598	learned	" CEVAP"	20 43 45 56 41 50
25599	learned	"tn"	74 6E
25600	learned	"kıya"	6B C4 B1 79 61
25601	learned	"Danışman"	44 61 6E C4 B1 C5 9F 6D 61 6E
25602	learned	"ttığımız"	74 74 C4 B1 C4 9F C4 B1 6D C4 B1 7A
25603	learned	" porsiyon"	20 70 6F 72 73 69 79 6F 6E
25604	learned	" Küre"	20 4B C3 BC 72 65
25605	learned	" Neredeyse"	20 4E 65 72 65 64 65 79 73 65
25606	learned	"Token"	54 6F 6B 65 6E
25607	learned	" Eklenti"	20 45 6B 6C 65 6E 74 69
25608	learned	" ritm"	20 72 69 74 6D
25609	learned	" çit"	20 C3 A7 69 74
25610	learned	" ihtiva"	20 69 68 74 69 76 61
25611	learned	" DES"	20 44 45 53
25612	learned	",02"	2C 30 32
25613	learned	" face"	20 66 61 63 65
25614	learned	"önesans"	C3 B6 6E 65 73 61 6E 73
25615	learned	"Yurtdışı"	59 75 72 74 64 C4 B1 C5 9F C4 B1
25616	learned	" Tırnak"	20 54 C4 B1 72 6E 61 6B
25617	learned	" rece"	20 72 65 63 65
25618	learned	" Çalışkan"	20 C3 87 61 6C C4 B1 C5 9F 6B 61 6E
25619	learned	".02.2020"	2E 30 32 2E 32 30 32 30
25620	learned	" şayet"	20 C5 9F 61 79 65 74
25621	learned	" Balkon"	20 42 61 6C 6B 6F 6E
25622	learned	" non-"	20 6E 6F 6E 2D
25623	learned	" yuz"	20 79 75 7A
25624	learned	" MAÇ"	20 4D 41 C3 87
25625	learned	"рд"	D1 80 D0 B4
25626	learned	" Alexander"	20 41 6C 65 78 61 6E 64 65 72
25627	learned	"Bisiklet"	42 69 73 69 6B 6C 65 74
25628	learned	" Cizre"	20 43 69 7A 72 65
25629	learned	" müstakil"	20 6D C3 BC 73 74 61 6B 69 6C
25630	learned	"Diy"	44 69 79
25631	learned	"Kanada"	4B 61 6E 61 64 61
25632	learned	",06"	2C 30 36
25633	learned	" lı"	20 6C C4 B1
25634	learned	" math"	20 6D 61 74 68
25635	learned	"ampir"	61 6D 70 69 72
25636	learned	" vasiyet"	20 76 61 73 69 79 65 74
25637	learned	" aid"	20 61 69 64
25638	learned	"leşmektedir"	6C 65 C5 9F 6D 65 6B 74 65 64 69 72
25639	learned	"amo"	61 6D 6F
25640	learned	" IT"	20 49 54
25641	learned	"rank"	72 61 6E 6B
25642	learned	"leştirmeler"	6C 65 C5 9F 74 69 72 6D 65 6C 65 72
25643	learned	" bari"	20 62 61 72 69
25644	learned	" Ceh"	20 43 65 68
25645	learned	"ILMASI"	49 4C 4D 41 53 49
25646	learned	" İğne"	20 C4 B0 C4 9F 6E 65
25647	learned	" maliye"	20 6D 61 6C 69 79 65
25648	learned	" Michel"	20 4D 69 63 68 65 6C
25649	learned	" Binlerce"	20 42 69 6E 6C 65 72 63 65
25650	learned	"rie"	72 69 65
25651	learned	" invest"	20 69 6E 76 65 73 74
25652	learned	"ydim"	79 64 69 6D
25653	learned	" Tavan"	20 54 61 76 61 6E
25654	learned	"ı'ndaki"	C4 B1 27 6E 64 61 6B 69
25655	learned	" Sanık"	20 53 61 6E C4 B1 6B
25656	learned	"Bülent"	42 C3 BC 6C 65 6E 74
25657	learned	" hidrolik"	20 68 69 64 72 6F 6C 69 6B
25658	learned	"lüsü"	6C C3 BC 73 C3 BC
25659	learned	" edge"	20 65 64 67 65
25660	learned	" ufk"	20 75 66 6B
25661	learned	"YLA"	59 4C 41
25662	learned	" İrem"	20 C4 B0 72 65 6D
25663	learned	"Àb"	C3 80 62
25664	learned	" Boğa"	20 42 6F C4 9F 61
25665	learned	"lâl"	6C C3 A2 6C
25666	learned	" Yoga"	20 59 6F 67 61
25667	learned	"amaması"	61 6D 61 6D 61 73 C4 B1
25668	learned	" kazak"	20 6B 61 7A 61 6B
25669	learned	"Tech"	54 65 63 68
25670	learned	"bırak"	62 C4 B1 72 61 6B
25671	learned	" bа"	20 62 D0 B0
25672	learned	"verte"	76 65 72 74 65
25673	learned	" laboratuar"	20 6C 61 62 6F 72 61 74 75 61 72
25674	learned	" vâ"	20 76 C3 A2
25675	learned	" Cu"	20 43 75
25676	learned	"elispor"	65 6C 69 73 70 6F 72
25677	learned	" afiyet"	20 61 66 69 79 65 74
25678	learned	" damat"	20 64 61 6D 61 74
25679	learned	" drone"	20 64 72 6F 6E 65
25680	learned	" küçümse"	20 6B C3 BC C3 A7 C3 BC 6D 73 65
25681	learned	"ıst"	C4 B1 73 74
25682	learned	" 179"	20 31 37 39
25683	learned	" meblağ"	20 6D 65 62 6C 61 C4 9F
25684	learned	" düs"	20 64 C3 BC 73
25685	learned	" işl"	20 69 C5 9F 6C
25686	learned	"rekare"	72 65 6B 61 72 65
25687	learned	"sinan"	73 69 6E 61 6E
25688	learned	"leftarrow"	6C 65 66 74 61 72 72 6F 77
25689	learned	" tahsilat"	20 74 61 68 73 69 6C 61 74
25690	learned	" RC"	20 52 43
25691	learned	" İsteğ"	20 C4 B0 73 74 65 C4 9F
25692	learned	"bro"	62 72 6F
25693	learned	"danya"	64 61 6E 79 61
25694	learned	"omain"	6F 6D 61 69 6E
25695	learned	".06.2016"	2E 30 36 2E 32 30 31 36
25696	learned	"DIA"	44 49 41
25697	learned	" Buhar"	20 42 75 68 61 72
25698	learned	"umuzdan"	75 6D 75 7A 64 61 6E
25699	learned	"potify"	70 6F 74 69 66 79
25700	learned	" BL"	20 42 4C
25701	learned	" İhlas"	20 C4 B0 68 6C 61 73
25702	learned	" Patates"	20 50 61 74 61 74 65 73
25703	learned	" konsantre"	20 6B 6F 6E 73 61 6E 74 72 65
25704	learned	"yanın"	79 61 6E C4 B1 6E
25705	learned	"DL"	44 4C
25706	learned	" kuyum"	20 6B 75 79 75 6D
25707	learned	" bunal"	20 62 75 6E 61 6C
25708	learned	" ortalık"	20 6F 72 74 61 6C C4 B1 6B
25709	learned	"ETT"	45 54 54
25710	learned	" Külliye"	20 4B C3 BC 6C 6C 69 79 65
25711	learned	" Süp"	20 53 C3 BC 70
25712	learned	"lahat"	6C 61 68 61 74
25713	learned	" θ"	20 CE B8
25714	learned	" Çapraz"	20 C3 87 61 70 72 61 7A
25715	learned	" LA"	20 4C 41
25716	learned	"svg"	73 76 67
25717	learned	"Şehr"	C5 9E 65 68 72
25718	learned	" ن"	20 D9 86
25719	learned	" BAKIM"	20 42 41 4B 49 4D
25720	learned	"ortak"	6F 72 74 61 6B
25721	learned	"mişlik"	6D 69 C5 9F 6C 69 6B
25722	learned	" Pod"	20 50 6F 64
25723	learned	" bloke"	20 62 6C 6F 6B 65
25724	learned	" Girne"	20 47 69 72 6E 65
25725	learned	"dary"	64 61 72 79
25726	learned	"SGK"	53 47 4B
25727	learned	" Karatay"	20 4B 61 72 61 74 61 79
25728	learned	"iyonist"	69 79 6F 6E 69 73 74
25729	learned	"bayrak"	62 61 79 72 61 6B
25730	learned	" Fahri"	20 46 61 68 72 69
25731	learned	"fect"	66 65 63 74
25732	learned	" mest"	20 6D 65 73 74
25733	learned	"sancak"	73 61 6E 63 61 6B
25734	learned	" Kayd"	20 4B 61 79 64
25735	learned	"ALAN"	41 4C 41 4E
25736	learned	" astar"	20 61 73 74 61 72
25737	learned	" İnter"	20 C4 B0 6E 74 65 72
25738	learned	".2.3"	2E 32 2E 33
25739	learned	"omial"	6F 6D 69 61 6C
25740	learned	" lokma"	20 6C 6F 6B 6D 61
25741	learned	"holm"	68 6F 6C 6D
25742	learned	"telefon"	74 65 6C 65 66 6F 6E
25743	learned	" Ekşi"	20 45 6B C5 9F 69
25744	learned	"Eff"	45 66 66
25745	learned	" salça"	20 73 61 6C C3 A7 61
25746	learned	" Comment"	20 43 6F 6D 6D 65 6E 74
25747	learned	" hijyenik"	20 68 69 6A 79 65 6E 69 6B
25748	learned	" steril"	20 73 74 65 72 69 6C
25749	learned	" ULAŞ"	20 55 4C 41 C5 9E
25750	learned	"typed"	74 79 70 65 64
25751	learned	"ü’nün"	C3 BC E2 80 99 6E C3 BC 6E
25752	learned	" rehin"	20 72 65 68 69 6E
25753	learned	"dizi"	64 69 7A 69
25754	learned	"screen"	73 63 72 65 65 6E
25755	learned	" çekerek"	20 C3 A7 65 6B 65 72 65 6B
25756	learned	"istiğ"	69 73 74 69 C4 9F
25757	learned	"misiniz"	6D 69 73 69 6E 69 7A
25758	learned	"arts"	61 72 74 73
25759	learned	"nmenin"	6E 6D 65 6E 69 6E
25760	learned	"187"	31 38 37
25761	learned	"iker"	69 6B 65 72
25762	learned	" Row"	20 52 6F 77
25763	learned	" pod"	20 70 6F 64
25764	learned	"tot"	74 6F 74
25765	learned	".01.2019"	2E 30 31 2E 32 30 31 39
25766	learned	"ücüler"	C3 BC 63 C3 BC 6C 65 72
25767	learned	"CED"	43 45 44
25768	learned	" defined"	20 64 65 66 69 6E 65 64
25769	learned	" Uyar"	20 55 79 61 72
25770	learned	"Client"	43 6C 69 65 6E 74
25771	learned	" çarpık"	20 C3 A7 61 72 70 C4 B1 6B
25772	learned	" çoğul"	20 C3 A7 6F C4 9F 75 6C
25773	learned	"Kapalı"	4B 61 70 61 6C C4 B1
25774	learned	"pping"	70 70 69 6E 67
25775	learned	" Kov"	20 4B 6F 76
25776	learned	"1970"	31 39 37 30
25777	learned	"button"	62 75 74 74 6F 6E
25778	learned	"Àè"	C3 80 C3 A8
25779	learned	"DW"	44 57
25780	learned	"prefer"	70 72 65 66 65 72
25781	learned	"îne"	C3 AE 6E 65
25782	learned	"LERI"	4C 45 52 49
25783	learned	" Feh"	20 46 65 68
25784	learned	" Havayol"	20 48 61 76 61 79 6F 6C
25785	learned	"_to_"	5F 74 6F 5F
25786	learned	" Ece"	20 45 63 65
25787	learned	"bach"	62 61 63 68
25788	learned	" veyahut"	20 76 65 79 61 68 75 74
25789	learned	" perşembe"	20 70 65 72 C5 9F 65 6D 62 65
25790	learned	" Baby"	20 42 61 62 79
25791	learned	"levi"	6C 65 76 69
25792	learned	"şiir"	C5 9F 69 69 72
25793	learned	" Yenimahalle"	20 59 65 6E 69 6D 61 68 61 6C 6C 65
25794	learned	" XX"	20 58 58
25795	learned	"Lambda"	4C 61 6D 62 64 61
25796	learned	"\xE2\x8B"	E2 8B
25797	learned	" zerre"	20 7A 65 72 72 65
25798	learned	"riend"	72 69 65 6E 64
25799	learned	"Bulun"	42 75 6C 75 6E
25800	learned	"Vert"	56 65 72 74
25801	learned	",68"	2C 36 38
25802	learned	"ÇOK"	C3 87 4F 4B
25803	learned	" ll"	20 6C 6C
25804	learned	"234"	32 33 34
25805	learned	" eğil"	20 65 C4 9F 69 6C
25806	learned	"ilenlerin"	69 6C 65 6E 6C 65 72 69 6E
25807	learned	"mıyorsunuz"	6D C4 B1 79 6F 72 73 75 6E 75 7A
25808	learned	"sultan"	73 75 6C 74 61 6E
25809	learned	"açıklama"	61 C3 A7 C4 B1 6B 6C 61 6D 61
25810	learned	" ritim"	20 72 69 74 69 6D
25811	learned	"Sabit"	53 61 62 69 74
25812	learned	" ERDOĞAN"	20 45 52 44 4F C4 9E 41 4E
25813	learned	""	EF 80 AB
25814	learned	"μ"	CE BC
25815	learned	"select"	73 65 6C 65 63 74
25816	learned	"subsubsection"	73 75 62 73 75 62 73 65 63 74 69 6F 6E
25817	learned	" ANA"	20 41 4E 41
25818	learned	"OTE"	4F 54 45
25819	learned	"ediüzzaman"	65 64 69 C3 BC 7A 7A 61 6D 61 6E
25820	learned	"Aslan"	41 73 6C 61 6E
25821	learned	" Fırtına"	20 46 C4 B1 72 74 C4 B1 6E 61
25822	learned	" muhatab"	20 6D 75 68 61 74 61 62
25823	learned	"htm"	68 74 6D
25824	learned	" Uzunluğ"	20 55 7A 75 6E 6C 75 C4 9F
25825	learned	" ATATÜRK"	20 41 54 41 54 C3 9C 52 4B
25826	learned	" bunalım"	20 62 75 6E 61 6C C4 B1 6D
25827	learned	"’DE"	E2 80 99 44 45
25828	learned	" boun"	20 62 6F 75 6E
25829	learned	" tramvay"	20 74 72 61 6D 76 61 79
25830	learned	"oteknoloji"	6F 74 65 6B 6E 6F 6C 6F 6A 69
25831	learned	"leştirildiği"	6C 65 C5 9F 74 69 72 69 6C 64 69 C4 9F 69
25832	learned	"ezzin"	65 7A 7A 69 6E
25833	learned	"uran"	75 72 61 6E
25834	learned	"307"	33 30 37
25835	learned	"reddin"	72 65 64 64 69 6E
25836	learned	" çanak"	20 C3 A7 61 6E 61 6B
25837	learned	" Atas"	20 41 74 61 73
25838	learned	" Kıyı"	20 4B C4 B1 79 C4 B1
25839	learned	" MC"	20 4D 43
25840	learned	"000000"	30 30 30 30 30 30
25841	learned	" BBC"	20 42 42 43
25842	learned	" Stal"	20 53 74 61 6C
25843	learned	" cat"	20 63 61 74
25844	learned	" diplomasi"	20 64 69 70 6C 6F 6D 61 73 69
25845	learned	" üslub"	20 C3 BC 73 6C 75 62
25846	learned	" atas"	20 61 74 61 73
25847	learned	" Sevimli"	20 53 65 76 69 6D 6C 69
25848	learned	"’sı"	E2 80 99 73 C4 B1
25849	learned	" Antep"	20 41 6E 74 65 70
25850	learned	" Bahadır"	20 42 61 68 61 64 C4 B1 72
25851	learned	"YLE"	59 4C 45
25852	learned	" Faik"	20 46 61 69 6B
25853	learned	"fâ"	66 C3 A2
25854	learned	" TABLO"	20 54 41 42 4C 4F
